Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Víctor Chust,es ESP,DF,Cádiz,23,2000,22,22,1864,20.7,0,1,1,0,0,0,3,2,0.3,0.3,0.3,0.6,10,80,2,La_Liga,2023-2024
Chumi,es ESP,DF,Almería,24,1999,31,26,2434,27.0,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,11,68,4,La_Liga,2023-2024
Franco Cervi,ar ARG,"MF,DF",Celta Vigo,29,1994,17,5,546,6.1,0,1,1,0,0,0,2,0,0.5,0.5,2.0,2.5,16,24,36,La_Liga,2023-2024
Álex Centelles,es ESP,DF,Almería,25,1997,14,11,980,10.9,0,1,1,0,0,0,2,0,0.0,0.0,1.6,1.6,16,31,53,La_Liga,2023-2024
Dani Ceballos,es ESP,"MF,FW",Real Madrid,26,1996,20,5,598,6.6,0,2,2,0,0,0,2,0,0.3,0.3,1.5,1.8,16,47,23,La_Liga,2023-2024
Jeremías Ledesma,ar ARG,GK,Cádiz,30,1993,34,34,3048,33.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,La_Liga,2023-2024
Lázaro,br BRA,"FW,MF",Almería,21,2002,14,2,285,3.2,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,5,6,34,La_Liga,2023-2024
Toni Lato,es ESP,DF,Mallorca,25,1997,28,16,1544,17.2,0,1,1,0,0,0,3,0,0.2,0.2,1.3,1.6,30,39,110,La_Liga,2023-2024
Aritz Elustondo,es ESP,DF,Real Sociedad,29,1994,15,7,812,9.0,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,4,31,2,La_Liga,2023-2024
Domingos Duarte,pt POR,DF,Getafe,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,7,47,0,La_Liga,2023-2024
Dimitri Foulquier,fr FRA,"DF,MF",Valencia,30,1993,33,19,1842,20.5,0,0,0,0,0,0,3,0,0.6,0.6,1.2,1.8,42,72,64,La_Liga,2023-2024
Héctor Fort,es ESP,DF,Barcelona,16,2006,7,4,318,3.5,0,2,2,0,0,0,0,0,0.0,0.0,0.8,0.8,3,7,38,La_Liga,2023-2024
Ibrahima Kebe,ml MLI,MF,Girona,22,2000,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,La_Liga,2023-2024
Jon Karrikaburu,es ESP,"MF,FW",Alavés,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,La_Liga,2023-2024
Filip Jørgensen,dk DEN,GK,Villarreal,21,2002,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Stefan Lekovic,rs SRB,DF,Villarreal,19,2004,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Marc Casado,es ESP,MF,Barcelona,19,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,La_Liga,2023-2024
Álvaro Carreras,es ESP,"MF,FW",Granada,20,2003,13,5,475,5.3,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,13,14,31,La_Liga,2023-2024
Yannick Carrasco,be BEL,DF,Atlético Madrid,29,1993,3,3,221,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,6,17,La_Liga,2023-2024
Cárdenas,es ESP,GK,Rayo Vallecano,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Rachad Fettal,ma MAR,FW,Almería,18,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,La_Liga,2023-2024
André Ferreira,pt POR,GK,Granada,27,1996,15,14,1340,14.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Fernando,br BRA,MF,Sevilla,36,1987,8,5,459,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,24,7,La_Liga,2023-2024
Fernando,es ESP,GK,Almería,33,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Raúl Fernández,es ESP,GK,Granada,35,1988,4,4,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Álex Fernández,es ESP,MF,Cádiz,30,1992,26,14,1285,14.3,0,1,1,0,0,0,3,0,0.3,0.3,0.8,1.0,11,52,26,La_Liga,2023-2024
Aitor Fernández,es ESP,GK,Osasuna,32,1991,7,6,551,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,La_Liga,2023-2024
Kiko Femenía,es ESP,DF,Villarreal,32,1991,23,16,1583,17.6,0,0,0,0,0,0,8,1,0.0,0.0,0.6,0.6,46,100,45,La_Liga,2023-2024
Yoel Lago,es ESP,DF,Celta Vigo,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,La_Liga,2023-2024
Rominigue Kouamé,ml MLI,MF,Cádiz,26,1996,16,9,821,9.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,16,34,5,La_Liga,2023-2024
Ibrahima Koné,ml MLI,FW,Almería,24,1999,9,2,277,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,3,18,La_Liga,2023-2024
Ruben Lendinez,es ESP,DF,Valencia,20,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,La_Liga,2023-2024
Álvaro Lemos,es ESP,DF,Las Palmas,30,1993,4,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,17,8,La_Liga,2023-2024
Juanpe,es ESP,DF,Girona,32,1991,17,6,746,8.3,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,14,0,La_Liga,2023-2024
Kamil Jóźwiak,pl POL,MF,Granada,25,1998,11,7,571,6.3,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,15,21,31,La_Liga,2023-2024
Jeremy Jorge,es ESP,FW,Getafe,20,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Jordi,es ESP,"MF,DF",Getafe,22,2001,13,5,573,6.4,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.8,6,14,28,La_Liga,2023-2024
Joan Jordán,es ESP,MF,Sevilla,29,1994,8,4,380,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,32,1,La_Liga,2023-2024
Jesús Corona,mx MEX,"MF,DF",Sevilla,30,1993,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,La_Liga,2023-2024
Francis Coquelin,fr FRA,MF,Villarreal,32,1991,17,10,910,10.1,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,5,47,14,La_Liga,2023-2024
Silvi Clúa,es ESP,MF,Girona,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Luiz Henrique,br BRA,FW,Betis,22,2001,14,6,616,6.8,0,3,3,0,0,0,1,0,1.2,1.2,1.6,2.9,35,17,58,La_Liga,2023-2024
Ianis Hagi,ro ROU,"MF,FW",Alavés,24,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,La_Liga,2023-2024
Gerard Gumbau,es ESP,MF,Granada,28,1994,35,31,2674,29.7,0,3,3,0,0,0,12,0,1.8,1.8,4.0,5.8,20,135,29,La_Liga,2023-2024
Salim El Jebari,ma MAR,MF,Atlético Madrid,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,La_Liga,2023-2024
Thomas Lemar,fr FRA,MF,Atlético Madrid,27,1995,3,3,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,13,9,La_Liga,2023-2024
Iñigo Lekue,es ESP,DF,Athletic Club,30,1993,27,22,2002,22.2,0,2,2,0,0,0,4,0,0.2,0.2,1.1,1.2,44,119,35,La_Liga,2023-2024
Faitout Maouassa,fr FRA,"DF,MF",Granada,25,1998,6,2,229,2.5,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,8,6,15,La_Liga,2023-2024
Javier Manquillo,es ESP,"DF,MF",Celta Vigo,29,1994,12,10,744,8.3,0,1,1,0,0,0,3,0,0.1,0.1,0.2,0.3,5,25,16,La_Liga,2023-2024
Tomás Mendes,es ESP,MF,Alavés,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Houboulang Mendes,gw GNB,DF,Almería,25,1998,7,4,396,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,9,6,La_Liga,2023-2024
Óscar Melendo,es ESP,"MF,FW",Granada,25,1997,26,15,1122,12.5,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,21,38,33,La_Liga,2023-2024
Isaac Carcelen,es ESP,DF,Cádiz,30,1993,35,29,2611,29.0,0,0,0,0,0,0,2,0,0.6,0.6,1.0,1.6,25,75,70,La_Liga,2023-2024
José Campaña,es ESP,MF,Las Palmas,30,1993,8,1,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,15,4,La_Liga,2023-2024
Wilson Manafá,pt POR,"DF,MF",Granada,29,1994,4,3,240,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,5,4,6,La_Liga,2023-2024
Giorgi Mamardashvili,ge GEO,GK,Valencia,22,2000,37,37,3284,36.5,0,0,0,0,0,0,3,1,0.0,0.0,0.4,0.4,0,0,0,La_Liga,2023-2024
Jon Magunazelaia,es ESP,"FW,MF",Real Sociedad,23,2000,5,1,121,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,2,2,10,La_Liga,2023-2024
Andriy Lunin,ua UKR,GK,Real Madrid,24,1999,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,La_Liga,2023-2024
Anthony Lozano,hn HON,"MF,FW",Getafe,30,1993,6,0,92,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,0,1,6,La_Liga,2023-2024
Dion Lopy,sn SEN,MF,Almería,21,2002,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23,90,19,La_Liga,2023-2024
Mario Martín,es ESP,MF,Real Madrid,19,2004,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,La_Liga,2023-2024
Jon Martin,es ESP,DF,Real Sociedad,17,2006,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Enzo Loiodice,fr FRA,MF,Las Palmas,22,2000,34,19,1790,19.9,0,1,1,0,0,0,2,0,0.5,0.5,1.3,1.9,27,97,72,La_Liga,2023-2024
Mariano,do DOM,"FW,MF",Sevilla,29,1993,9,2,244,2.7,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.3,3,6,17,La_Liga,2023-2024
Mikel Jauregizar,es ESP,MF,Athletic Club,19,2003,7,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,5,3,La_Liga,2023-2024
Adnan Januzaj,be BEL,"FW,MF",Sevilla,28,1995,8,0,193,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,9,17,La_Liga,2023-2024
Diego Iturralde,es ESP,DF,Sevilla,20,2003,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,La_Liga,2023-2024
Imanol,es ESP,DF,Athletic Club,23,2000,9,5,525,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,13,21,15,La_Liga,2023-2024
Borja Iglesias,es ESP,FW,Betis,30,1993,11,4,408,4.5,0,1,1,0,0,0,2,0,0.6,0.6,0.9,1.5,5,12,32,La_Liga,2023-2024
Iglesias,es ESP,"DF,FW",Getafe,25,1998,23,16,1412,15.7,0,2,2,0,0,0,4,0,0.6,0.6,0.7,1.3,16,43,48,La_Liga,2023-2024
Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,La_Liga,2023-2024
Martin Hongla,cm CMR,"MF,DF",Granada,25,1998,13,6,562,6.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,16,5,La_Liga,2023-2024
Sergio Herrera,es ESP,GK,Osasuna,30,1993,32,32,2869,31.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,La_Liga,2023-2024
Andrés Guardado,mx MEX,MF,Betis,36,1986,12,4,447,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,5,36,6,La_Liga,2023-2024
Vicente Guaita,es ESP,GK,Celta Vigo,36,1987,27,26,2403,26.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Dominik Greif,sk SVK,GK,Mallorca,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
José María Giménez,uy URU,DF,Atlético Madrid,28,1995,22,14,1326,14.7,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,2,26,1,La_Liga,2023-2024
José Mari,es ESP,"MF,FW",Cádiz,35,1987,3,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,La_Liga,2023-2024
Marcão,br BRA,DF,Sevilla,27,1996,7,3,355,3.9,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,3,12,0,La_Liga,2023-2024
Hannibal Mejbri,tn TUN,MF,Sevilla,20,2003,6,1,104,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,1,5,6,La_Liga,2023-2024
Mamadou Mbaye,sn SEN,DF,Cádiz,25,1998,4,2,288,3.2,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,0,4,0,La_Liga,2023-2024
Luís Maximiano,pt POR,GK,Almería,24,1999,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Omar Mascarell,gq EQG,MF,Mallorca,30,1993,29,18,1571,17.5,0,0,0,0,0,0,8,1,0.4,0.4,0.0,0.4,12,67,11,La_Liga,2023-2024
Marvin,es ESP,"FW,DF",Las Palmas,23,2000,31,17,1855,20.6,0,2,2,0,0,0,5,0,0.9,0.9,2.5,3.5,60,36,177,La_Liga,2023-2024
Marc Martínez,es ESP,GK,Granada,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Iñigo Martínez,es ESP,DF,Barcelona,32,1991,20,13,1296,14.4,0,0,0,0,0,0,5,0,0.4,0.4,0.0,0.4,33,97,5,La_Liga,2023-2024
Arnau Martinez,es ESP,DF,Girona,20,2003,21,14,1241,13.8,0,2,2,0,0,0,5,0,0.2,0.2,1.4,1.6,29,68,16,La_Liga,2023-2024
Luis Milla,es ESP,MF,Getafe,28,1994,27,25,2115,23.5,0,1,1,0,0,0,6,0,0.6,0.6,1.7,2.3,31,121,35,La_Liga,2023-2024
Éder Militão,br BRA,DF,Real Madrid,25,1998,10,6,496,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,15,2,La_Liga,2023-2024
Miguel,es ESP,"FW,MF",Alavés,23,1999,3,1,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,3,La_Liga,2023-2024
Omenuke Mfulu,cd COD,"MF,FW",Las Palmas,29,1994,5,1,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,La_Liga,2023-2024
Unai Marrero,es ESP,GK,Real Sociedad,21,2001,2,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Mika Màrmol,es ESP,DF,Las Palmas,21,2002,36,36,3178,35.3,0,1,1,0,0,0,6,1,0.2,0.2,1.0,1.1,36,142,13,La_Liga,2023-2024
Diego Mariño,es ESP,GK,Almería,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Rafa Marín,es ESP,DF,Alavés,21,2002,33,27,2443,27.1,0,0,0,0,0,0,6,0,0.7,0.7,0.3,1.0,13,77,6,La_Liga,2023-2024
Manu Bueno,es ESP,MF,Sevilla,19,2004,4,1,117,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,1,La_Liga,2023-2024
Ben Brereton,cl CHI,"FW,MF",Villarreal,24,1999,14,2,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,14,35,La_Liga,2023-2024
Claudio Bravo,cl CHI,GK,Betis,40,1983,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,La_Liga,2023-2024
Brau,es ESP,DF,Granada,21,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,La_Liga,2023-2024
Jorge Meré,es ESP,DF,Cádiz,26,1997,10,8,673,7.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,15,0,La_Liga,2023-2024
Ferland Mendy,fr FRA,DF,Real Madrid,28,1995,23,21,1720,19.1,0,0,0,0,0,0,5,0,0.2,0.2,0.9,1.1,19,84,96,La_Liga,2023-2024
Diego Méndez,es ESP,MF,Rayo Vallecano,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,La_Liga,2023-2024
Aihen Muñoz,es ESP,DF,Real Sociedad,25,1997,21,11,1127,12.5,0,2,2,0,0,0,2,0,0.3,0.3,2.0,2.2,24,39,23,La_Liga,2023-2024
Cristhian Mosquera,es ESP,DF,Valencia,19,2004,36,33,3075,34.2,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,14,77,4,La_Liga,2023-2024
Manu Morlanes,es ESP,MF,Mallorca,24,1999,35,16,1615,17.9,0,2,2,0,0,0,2,0,1.0,1.0,2.0,3.0,29,104,31,La_Liga,2023-2024
Ilaix Moriba,gn GUI,"MF,FW",Getafe,20,2003,14,8,605,6.7,0,2,2,0,0,0,5,1,0.3,0.3,0.6,0.9,8,21,19,La_Liga,2023-2024
Jorge Moreno,es ESP,DF,Osasuna,22,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
César Montes,mx MEX,DF,Almería,26,1997,21,21,1788,19.9,0,0,0,0,0,0,5,0,0.7,0.7,0.2,0.9,7,52,2,La_Liga,2023-2024
Johan Mojica,co COL,DF,Osasuna,30,1992,30,22,2041,22.7,0,3,3,0,0,0,1,0,1.0,1.0,2.6,3.6,57,82,117,La_Liga,2023-2024
Jan Oblak,si SVN,GK,Atlético Madrid,30,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Ørjan Nyland,no NOR,GK,Sevilla,32,1990,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,1,La_Liga,2023-2024
Milutin Osmajić,me MNE,MF,Cádiz,24,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,La_Liga,2023-2024
Djené,tg TOG,"DF,MF",Getafe,31,1991,33,30,2484,27.6,0,0,0,0,0,0,14,1,0.1,0.1,0.3,0.4,13,98,19,La_Liga,2023-2024
Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29,1993,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,La_Liga,2023-2024
Famara Diedhiou,sn SEN,"FW,MF",Granada,30,1992,8,0,89,1.0,0,1,1,0,0,0,1,0,0.5,0.5,0.2,0.7,5,0,19,La_Liga,2023-2024
Víctor Díaz,es ESP,"DF,MF",Granada,35,1988,4,2,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,La_Liga,2023-2024
Moussa Diakité,ml MLI,MF,Cádiz,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,24,1998,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Tanguy Nianzou,fr FRA,DF,Sevilla,21,2002,8,3,318,3.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,2,14,1,La_Liga,2023-2024
Carlos Neva,es ESP,DF,Granada,27,1996,36,36,3146,35.0,0,2,2,0,0,0,4,0,0.1,0.1,3.2,3.3,43,111,98,La_Liga,2023-2024
Álvaro Negredo,es ESP,"FW,MF",Cádiz,37,1985,7,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,0,0,La_Liga,2023-2024
Jesús Navas,es ESP,DF,Sevilla,37,1985,29,25,2003,22.3,0,2,2,0,0,0,6,1,0.1,0.1,1.9,2.1,54,103,141,La_Liga,2023-2024
Nacho,es ESP,DF,Real Madrid,33,1990,29,18,1746,19.4,0,1,1,0,0,0,4,2,0.5,0.5,1.2,1.7,13,55,9,La_Liga,2023-2024
Cédric Bakambu,cd COD,FW,Betis,32,1991,4,2,194,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,La_Liga,2023-2024
Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,20,2002,31,21,1817,20.2,0,2,2,0,0,0,9,0,0.9,0.9,1.4,2.3,49,106,31,La_Liga,2023-2024
José Callejón,es ESP,"MF,FW",Granada,36,1987,25,7,803,8.9,0,1,1,0,0,0,2,0,1.3,1.3,1.5,2.8,10,35,50,La_Liga,2023-2024
Pablo Busto,es ESP,DF,Betis,17,2005,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,1,La_Liga,2023-2024
Karl Etta,cm CMR,FW,Cádiz,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,La_Liga,2023-2024
Bernardo Espinosa,co COL,DF,Girona,34,1989,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Alfonso Espino,uy URU,DF,Rayo Vallecano,31,1992,31,29,2507,27.9,0,1,1,0,0,0,9,0,1.0,1.0,2.8,3.8,41,113,89,La_Liga,2023-2024
Aarón Escandell,es ESP,GK,Las Palmas,27,1995,2,1,153,1.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Asier Osambela,es ESP,MF,Osasuna,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,La_Liga,2023-2024
Eneko Ortiz,es ESP,DF,Alavés,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,La_Liga,2023-2024
Olasagasti,es ESP,MF,Real Sociedad,22,2000,14,2,360,4.0,0,0,0,0,0,0,3,0,0.9,0.9,0.3,1.2,8,13,12,La_Liga,2023-2024
Aingeru Olabarrieta,es ESP,FW,Athletic Club,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,La_Liga,2023-2024
Álvaro Odriozola,es ESP,DF,Real Sociedad,27,1995,9,6,393,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,14,8,12,La_Liga,2023-2024
Darko Brašanac,rs SRB,MF,Osasuna,31,1992,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,La_Liga,2023-2024
Yassine Bounou,ma MAR,GK,Sevilla,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Adri Bosch,es ESP,DF,Granada,22,2001,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,La_Liga,2023-2024
Antonio Blanco,es ESP,MF,Alavés,23,2000,33,29,2426,27.0,0,1,1,0,0,0,5,1,0.8,0.8,1.2,2.1,20,133,22,La_Liga,2023-2024
Cenk Özkacar,tr TUR,DF,Valencia,22,2000,23,18,1598,17.8,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.3,17,56,5,La_Liga,2023-2024
Jesús Owono,gq EQG,GK,Alavés,22,2001,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Aiham Ousou,sy SYR,DF,Cádiz,23,2000,6,5,430,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,7,0,La_Liga,2023-2024
Ansu Fati,es ESP,"MF,FW",Barcelona,20,2002,3,0,50,0.6,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,6,4,5,La_Liga,2023-2024
Fali,es ESP,DF,Cádiz,29,1993,30,30,2547,28.3,0,0,0,0,0,0,12,0,0.8,0.8,0.1,0.9,16,82,10,La_Liga,2023-2024
Abde Ezzalzouli,ma MAR,"FW,MF",Barcelona,21,2001,2,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,1,12,La_Liga,2023-2024
Pablo Gozalbez,es ESP,"MF,FW",Valencia,22,2001,5,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,La_Liga,2023-2024
Urko González,es ESP,MF,Real Sociedad,22,2001,5,2,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,1,La_Liga,2023-2024
Peter González,do DOM,"MF,FW",Valencia,21,2002,15,5,649,7.2,0,0,0,0,0,0,1,0,1.7,1.7,1.0,2.7,19,16,48,La_Liga,2023-2024
Iñaki González,es ESP,MF,Las Palmas,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
Ander Herrera,es ESP,MF,Athletic Club,33,1989,23,10,1030,11.4,0,3,3,0,0,0,4,0,0.7,0.7,1.2,1.9,11,94,17,La_Liga,2023-2024
Jorge Herrando,es ESP,DF,Osasuna,22,2001,19,18,1644,18.3,0,1,1,0,0,0,4,0,0.4,0.4,0.2,0.6,3,35,1,La_Liga,2023-2024
Aridane Hernández,es ESP,DF,Rayo Vallecano,34,1989,19,19,1690,18.8,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.4,0,21,0,La_Liga,2023-2024
Mario Hermoso,es ESP,DF,Atlético Madrid,28,1995,31,29,2557,28.4,0,1,1,0,0,0,9,0,1.4,1.4,0.8,2.2,39,177,61,La_Liga,2023-2024
Alberto Dadie,es ESP,MF,Real Sociedad,21,2002,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,La_Liga,2023-2024
